,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
3393,50,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,31.35,1,FLY-651-559-558-560-EXPRESS
736,50,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,18.39,2,FLY-605-653-555-522-EXPRESS
2892,50,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,24.82,2,FLY-606-563-558-465-EXPRESS
5983,50,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,24.04,1,FLY-459-460-602-517-EXPRESS
5110,50,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,17.86,1,FLY-698-715-508-600-EXPRESS
3610,50,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,16.19,1,FLY-510-660-562-561-EXPRESS
5529,50,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,22.99,1,FLY-559-497-514-462-EXPRESS
5668,50,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,32.76,2,FLY-689-461-464-565-EXPRESS
2729,50,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,17.77,1,FLY-509-515-644-514-EXPRESS
1260,50,0.2,A3,300gsm Art Board Coated,None,Single Sided,,27.8,1,FLY-699-516-565-577-EXPRESS
1354,50,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,29.26,1,FLY-600-652-559-418-EXPRESS
2273,50,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,16.87,1,FLY-543-472-525-562-EXPRESS
6532,50,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,15.39,1,FLY-619-694-464-473-EXPRESS
770,50,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,16.72,2,FLY-696-612-513-616-EXPRESS
4802,50,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,22.99,1,FLY-475-700-701-515-EXPRESS
4087,50,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-506-554-607-507-EXPRESS
1319,50,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-606-700-564-563-EXPRESS
4120,50,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,17.77,3,FLY-425-714-469-606-EXPRESS
2465,50,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,18.86,3,FLY-609-503-511-559-EXPRESS
5076,50,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-466-563-520-505-EXPRESS
3650,50,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-559-699-613-611-EXPRESS
6858,50,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,18.81,1,FLY-519-505-603-518-EXPRESS
3685,50,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,27.59,2,FLY-653-525-608-523-EXPRESS
6593,50,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-513-607-622-594-EXPRESS
5042,50,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-699-606-565-557-EXPRESS
6891,50,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,24.82,3,FLY-471-559-655-559-EXPRESS
6627,50,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,24.82,3,FLY-657-521-619-559-EXPRESS
6482,50,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,15.88,1,FLY-561-661-558-561-EXPRESS
3532,50,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,21.84,1,FLY-649-568-645-610-EXPRESS
145,50,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,18.81,1,FLY-611-505-479-573-EXPRESS
4053,50,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,16.39,1,FLY-515-565-509-421-EXPRESS
1464,50,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,18.81,1,FLY-609-508-560-505-EXPRESS
4204,50,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,15.88,1,FLY-563-655-515-563-EXPRESS
4745,50,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,20.84,3,FLY-564-516-559-519-EXPRESS
5788,50,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,15.88,1,FLY-649-529-558-466-EXPRESS
6927,50,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,19.86,1,FLY-702-614-473-603-EXPRESS
5169,50,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,16.72,1,FLY-551-516-514-652-EXPRESS
3542,50,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,16.87,1,FLY-515-526-479-512-EXPRESS
1225,50,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,16.72,1,FLY-500-562-558-563-EXPRESS
6442,50,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,16.87,3,FLY-416-661-469-605-EXPRESS
699,50,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,23.83,1,FLY-645-614-556-656-EXPRESS
1429,50,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,20.9,1,FLY-659-662-515-599-EXPRESS
6030,50,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,26.12,3,FLY-553-519-507-563-EXPRESS
3576,50,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,20.9,1,FLY-697-609-600-557-EXPRESS
2263,50,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,19.86,1,FLY-460-510-563-650-EXPRESS
3736,50,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,21.84,2,FLY-559-465-507-463-EXPRESS
4170,50,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,21.84,1,FLY-463-599-525-650-EXPRESS
5890,50,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,22.99,2,FLY-567-666-644-514-EXPRESS
111,50,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,19.86,1,FLY-520-756-701-608-EXPRESS
4768,50,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-520-565-521-515-EXPRESS
828,50,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,16.72,1,FLY-555-651-469-510-EXPRESS
1395,50,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-479-705-617-562-EXPRESS
2849,50,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,20.9,1,FLY-520-614-516-651-EXPRESS
179,50,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-548-462-573-566-EXPRESS
2342,50,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,17.77,1,FLY-519-612-566-654-EXPRESS
3812,50,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,34.75,3,FLY-611-422-561-411-EXPRESS
3951,50,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,15.88,1,FLY-473-615-513-661-EXPRESS
4622,50,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,17.77,1,FLY-693-514-565-564-EXPRESS
1920,50,0.0,A6,300gsm Art Board Coated,None,Single Sided,,17.86,1,FLY-525-602-433-476-EXPRESS
2585,50,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,19.86,3,FLY-511-753-608-552-EXPRESS
5462,50,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,18.86,3,FLY-552-604-479-515-EXPRESS
5365,50,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,14.64,1,FLY-659-703-572-557-EXPRESS
4437,50,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,15.47,2,FLY-519-612-554-521-EXPRESS
2104,50,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,19.86,3,FLY-504-553-461-569-EXPRESS
4963,50,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,19.86,1,FLY-529-515-554-610-EXPRESS
3211,50,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-601-697-615-463-EXPRESS
3040,50,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,26.12,3,FLY-575-699-596-526-EXPRESS
405,50,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,18.28,1,FLY-558-606-515-560-EXPRESS
6217,50,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,34.75,3,FLY-656-509-659-646-EXPRESS
946,50,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,20.84,3,FLY-665-602-564-603-EXPRESS
6239,50,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,21.94,3,FLY-652-610-569-605-EXPRESS
5822,50,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-506-518-610-467-EXPRESS
6718,50,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-556-604-569-542-EXPRESS
5279,50,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,22.99,1,FLY-563-657-517-649-EXPRESS
7082,50,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,22.99,1,FLY-610-557-699-506-EXPRESS
1829,50,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,18.86,1,FLY-567-509-615-698-EXPRESS
2632,50,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,22.99,2,FLY-563-563-578-564-EXPRESS
5323,50,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,17.77,1,FLY-505-666-521-419-EXPRESS
1886,50,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-520-699-614-508-EXPRESS
1050,50,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,18.86,1,FLY-646-566-513-514-EXPRESS
6785,50,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,21.94,3,FLY-463-601-571-526-EXPRESS
371,50,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,16.39,1,FLY-647-603-648-602-EXPRESS
2398,50,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,17.38,1,FLY-651-559-556-596-EXPRESS
2037,50,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,16.72,2,FLY-596-707-472-648-EXPRESS
5932,50,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,16.39,1,FLY-515-610-523-493-EXPRESS
4537,50,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,16.87,1,FLY-528-569-603-472-EXPRESS
6752,50,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,18.28,1,FLY-604-645-568-602-EXPRESS
6115,50,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,17.25,1,FLY-510-649-513-464-EXPRESS
4571,50,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,16.87,1,FLY-605-600-601-606-EXPRESS
2003,50,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,16.72,1,FLY-468-610-464-468-EXPRESS
3114,50,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,26.21,2,FLY-554-663-652-568-EXPRESS
6149,50,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,16.39,1,FLY-476-519-554-612-EXPRESS
969,50,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,22.84,1,FLY-466-600-516-467-EXPRESS
348,50,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,24.82,3,FLY-567-499-646-651-EXPRESS
1016,50,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-559-569-613-566-EXPRESS
2071,50,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,16.72,2,FLY-462-558-560-613-EXPRESS
4929,50,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,18.86,1,FLY-508-612-611-702-EXPRESS
5399,50,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,15.88,2,FLY-512-546-656-611-EXPRESS
2624,50,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,,46.29,1,FLY-560-656-562-519-EXPRESS
3147,50,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,36.58,3,FLY-558-613-513-427-EXPRESS
3882,50,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,16.39,1,FLY-513-562-602-563-EXPRESS
7092,50,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,25.08,1,FLY-620-571-561-469-EXPRESS
1,50,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,17.25,1,FLY-570-470-600-606-EXPRESS
1953,50,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,17.77,3,FLY-465-523-655-555-EXPRESS
6183,50,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,15.41,1,FLY-661-510-586-608-EXPRESS
3269,50,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-658-517-526-603-EXPRESS
3848,50,0.0,A5,300gsm Art Board Coated,None,Single Sided,,17.86,1,FLY-466-701-515-519-EXPRESS
2375,50,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,16.87,3,FLY-468-577-482-664-EXPRESS
6086,50,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,26.12,3,FLY-609-611-603-515-EXPRESS
4997,50,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,25.81,1,FLY-565-606-600-651-EXPRESS
5289,50,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,22.84,1,FLY-464-561-425-544-EXPRESS
3325,50,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,21.84,2,FLY-611-506-603-654-EXPRESS
4371,50,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,20.84,3,FLY-517-707-616-503-EXPRESS
4403,50,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-464-616-515-520-EXPRESS
913,50,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,19.86,1,FLY-658-565-525-469-EXPRESS
2999,50,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,18.86,1,FLY-430-572-561-610-EXPRESS
5484,50,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,20.84,3,FLY-574-606-466-606-EXPRESS
6684,50,0.0,A4,300gsm Art Board Coated,None,Single Sided,,18.86,1,FLY-550-608-599-516-EXPRESS
7014,50,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-663-694-473-564-EXPRESS
530,50,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,21.94,3,FLY-481-654-556-607-EXPRESS
1717,50,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,16.87,1,FLY-572-515-518-622-EXPRESS
3985,50,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,19.86,1,FLY-458-559-606-423-EXPRESS
1123,50,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,19.86,1,FLY-572-609-553-554-EXPRESS
3359,50,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-460-464-476-563-EXPRESS
2763,50,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,18.37,2,FLY-546-601-601-555-EXPRESS
1707,50,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,21.84,1,FLY-508-566-562-601-EXPRESS
6286,50,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,17.77,1,FLY-564-574-602-511-EXPRESS
5754,50,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-561-511-476-552-EXPRESS
2161,50,0.2,A7,300gsm Art Board Coated,None,Double Sided,,17.25,1,FLY-461-565-472-656-EXPRESS
310,50,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-518-560-458-516-EXPRESS
553,50,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,19.86,1,FLY-555-609-514-509-EXPRESS
5634,50,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,15.39,1,FLY-553-613-506-657-EXPRESS
242,50,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,16.19,1,FLY-463-599-607-559-EXPRESS
1751,50,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,27.17,1,FLY-562-514-461-463-EXPRESS
4673,50,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,24.82,3,FLY-565-521-471-653-EXPRESS
1284,50,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-527-519-549-523-EXPRESS
6262,50,0.2,A3,300gsm Art Board Coated,None,Double Sided,,29.26,1,FLY-612-568-659-556-EXPRESS
497,50,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,16.87,1,FLY-610-608-616-563-EXPRESS
3302,50,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,21.94,3,FLY-552-657-560-510-EXPRESS
7048,50,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,17.77,1,FLY-562-706-529-476-EXPRESS
4895,50,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,17.77,1,FLY-481-569-514-568-EXPRESS
1795,50,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,19.86,1,FLY-506-603-615-609-EXPRESS
2127,50,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-611-551-613-514-EXPRESS
2818,50,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,18.86,3,FLY-695-518-472-573-EXPRESS
5600,50,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-554-615-567-604-EXPRESS
1100,50,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,19.86,3,FLY-519-522-603-512-EXPRESS
4394,50,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,29.79,1,FLY-468-460-461-614-EXPRESS
1761,50,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,17.77,1,FLY-521-560-563-701-EXPRESS
2552,50,0.2,A7,300gsm Art Board Coated,None,Single Sided,,16.39,1,FLY-655-517-515-527-EXPRESS
2850,100,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,22.99,1,FLY-520-614-516-651-EXPRESS
5564,100,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,29.79,1,FLY-608-603-467-564-EXPRESS
1192,100,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,22.99,1,FLY-608-511-549-465-EXPRESS
5933,100,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,16.87,1,FLY-515-610-523-493-EXPRESS
3849,100,0.0,A5,300gsm Art Board Coated,None,Single Sided,,18.86,1,FLY-466-701-515-519-EXPRESS
3813,100,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,53.61,3,FLY-611-422-561-411-EXPRESS
277,100,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,18.86,1,FLY-510-623-603-607-EXPRESS
5601,100,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,20.84,2,FLY-554-615-567-604-EXPRESS
6594,100,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,17.77,1,FLY-513-607-622-594-EXPRESS
4998,100,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,29.79,1,FLY-565-606-600-651-EXPRESS
6753,100,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-604-645-568-602-EXPRESS
2343,100,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,18.28,1,FLY-519-612-566-654-EXPRESS
3737,100,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,22.84,2,FLY-559-465-507-463-EXPRESS
1158,100,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,17.77,1,FLY-405-508-523-603-EXPRESS
1051,100,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,19.86,1,FLY-646-566-513-514-EXPRESS
2819,100,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,20.84,3,FLY-695-518-472-573-EXPRESS
6685,100,0.0,A4,300gsm Art Board Coated,None,Single Sided,,25.81,1,FLY-550-608-599-516-EXPRESS
1226,100,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,16.72,1,FLY-500-562-558-563-EXPRESS
4964,100,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-529-515-554-610-EXPRESS
3779,100,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,16.87,1,FLY-614-656-453-557-EXPRESS
2376,100,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,17.86,3,FLY-468-577-482-664-EXPRESS
5008,100,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,17.38,1,FLY-657-602-552-650-EXPRESS
6719,100,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,21.94,2,FLY-556-604-569-542-EXPRESS
3883,100,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,16.87,1,FLY-513-562-602-563-EXPRESS
6628,100,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,33.75,3,FLY-657-521-619-559-EXPRESS
5043,100,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,19.86,1,FLY-699-606-565-557-EXPRESS
1101,100,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,21.94,3,FLY-519-522-603-512-EXPRESS
5984,100,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-459-460-602-517-EXPRESS
1124,100,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-572-609-553-554-EXPRESS
1261,100,0.2,A3,300gsm Art Board Coated,None,Single Sided,,39.71,1,FLY-699-516-565-577-EXPRESS
1017,100,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-559-569-613-566-EXPRESS
1507,100,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,33.44,2,FLY-535-606-521-515-EXPRESS
3686,100,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,37.62,2,FLY-653-525-608-523-EXPRESS
6240,100,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,26.12,3,FLY-652-610-569-605-EXPRESS
6087,100,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,35.53,3,FLY-609-611-603-515-EXPRESS
3270,100,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,21.94,2,FLY-658-517-526-603-EXPRESS
1796,100,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-506-603-615-609-EXPRESS
2128,100,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,21.94,2,FLY-611-551-613-514-EXPRESS
6263,100,0.2,A3,300gsm Art Board Coated,None,Double Sided,,41.8,1,FLY-612-568-659-556-EXPRESS
3303,100,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,26.12,3,FLY-552-657-560-510-EXPRESS
1762,100,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,18.81,1,FLY-521-560-563-701-EXPRESS
1752,100,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,31.35,1,FLY-562-514-461-463-EXPRESS
3000,100,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,19.86,1,FLY-430-572-561-610-EXPRESS
5290,100,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-464-561-425-544-EXPRESS
3326,100,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,22.84,2,FLY-611-506-603-654-EXPRESS
1718,100,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-572-515-518-622-EXPRESS
243,100,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,16.46,1,FLY-463-599-607-559-EXPRESS
180,100,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,19.86,1,FLY-548-462-573-566-EXPRESS
3360,100,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-460-464-476-563-EXPRESS
1708,100,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,24.82,1,FLY-508-566-562-601-EXPRESS
1830,100,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,21.84,1,FLY-567-509-615-698-EXPRESS
5324,100,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-505-666-521-419-EXPRESS
5463,100,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,20.84,3,FLY-552-604-479-515-EXPRESS
6218,100,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,53.61,3,FLY-656-509-659-646-EXPRESS
2038,100,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,17.56,2,FLY-596-707-472-648-EXPRESS
5433,100,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,20.84,3,FLY-515-555-525-572-EXPRESS
3081,100,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,19.59,2,FLY-511-520-552-520-EXPRESS
